subjCode	sex	age	seed	experimenter	inputType	input	gaze	pygazeVersion	trialType	trialID	blockID	image	audio	audioType	audioDur	box	curTrialIndex	expTimer	trialStart	trialTime	totalTime	lookAways	totalLookingTime	totalLookingTimeNS	agScreenTime	startScreenTime	audioStartTime	audioEndTime
Bird_108	m	8	108	cs	gaze	keyboard	yes	04	training	3	1	star1	starling_1_70dB	birdsong	34250	wp1	1	45057.1803605	21293.1845105	23763.99585	21527.726165	3	18739.3900634	18298.5174524	21293.1934073	22338.5909947	23512.6851131	21544.4637664
Bird_108	m	8	108	cs	gaze	keyboard	yes	04	training	2	1	star1	backjapanese_1_65dB	backward	34250	wp3	2	53651.3682922	46010.5081368	7640.86015543	4864.83105333	2	3643.67291014	3370.66358421	46010.5197711	47748.9975712	48769.2990218	4882.03573634
Bird_108	m	8	108	cs	gaze	keyboard	yes	04	training	1	1	star1	japanese_1_65dB	forward	34250	wp7	3	61392.8956386	54450.287469	6942.60816957	2677.57584344	1	1675.72565307	1509.14316374	54450.2970501	57680.1155351	58701.355255	2691.50650734
Bird_108	m	8	108	cs	gaze	keyboard	yes	04	training	2	2	star1	backjapanese_1_65dB	backward	34250	wp4	4	82758.787121	62096.5575578	20662.2295632	13394.5377809	1	12377.2862187	12257.5757887	62096.5671389	68330.0599986	69350.9876465	13407.7635452
Bird_108	m	8	108	cs	gaze	keyboard	yes	04	training	1	2	star1	japanese_1_65dB	forward	34250	wp6	5	96987.7456969	83520.9187511	13466.8269458	8137.08483637	1	7134.7627739	6999.93258971	83520.929701	87808.0024582	88833.4123779	8154.30765515
Bird_108	m	8	108	cs	gaze	keyboard	yes	04	training	3	2	star1	starling_1_70dB	birdsong	34250	wp8	6	122004.852515	97703.1849143	24301.6676008	16536.0118149	3	14258.1424458	15194.8120074	97703.1944955	104410.43224	105452.185223	16551.8296251
Bird_108	m	8	108	cs	gaze	keyboard	yes	04	training	2	3	star1	backjapanese_1_65dB	backward	34250	wp5	7	151212.200443	122850.84256	28361.357883	23607.7935205	2	22208.4572896	21984.0288913	122850.857274	126563.289034	127585.979615	23626.1842142
Bird_108	m	8	108	cs	gaze	keyboard	yes	04	training	3	3	star1	starling_1_70dB	birdsong	34250	wp9	8	183458.657296	151983.403721	31475.2535757	29091.521974	2	27447.9934656	27385.7422764	151983.412275	153330.732048	154351.083458	29107.5385933
Bird_108	m	8	108	cs	gaze	keyboard	yes	04	training	1	3	star1	japanese_1_65dB	forward	34250	wp11	9	195496.756093	184110.278463	11386.4776304	9211.41102424	3	7661.16468579	7284.92726194	184110.28736	185248.208152	186268.503101	9228.16025995
Bird_108	m	8	108	cs	gaze	keyboard	yes	04	training	3	4	star1	starling_1_70dB	birdsong	34250	wp2	10	217353.754548	196216.090394	21137.6641543	12557.4893529	2	11267.1015144	11006.0173104	196216.102028	203758.174611	204776.595759	12577.1023288
Bird_108	m	8	108	cs	gaze	keyboard	yes	04	training	2	4	star1	backjapanese_1_65dB	backward	34250	wp10	11	228116.214333	218132.844831	9983.36950221	6030.23300695	1	5011.24041114	4844.78795182	218132.854412	221043.736625	222069.069895	6047.08387144
Bird_108	m	8	108	cs	gaze	keyboard	yes	04	training	1	4	star1	japanese_1_65dB	forward	34250	wp12	12	242711.910955	228741.453435	13970.4575209	5667.26925317	2	4479.58186452	4207.12482405	228741.462331	236010.247735	237027.78331	5684.09103196
Bird_109	f	7.2	109	cs	gaze	keyboard	yes	04	training	2	1	star1	backjapanese_1_65dB	backward	34250	wp2	1	47043.6264415	28002.4534612	19041.1729803	10511.587386	7	8470.63477237	7798.17903221	28003.4615361	35476.1802107	36515.2579967	10528.335253
Bird_109	f	7.2	109	cs	gaze	keyboard	yes	04	training	1	1	star1	japanese_1_65dB	forward	34250	wp7	2	67675.5987027	47897.8152219	19777.7834809	16697.856763	17	10529.0360464	8079.86683556	47897.830278	49938.4629493	50961.6062404	16713.9575596
Bird_109	f	7.2	109	cs	gaze	keyboard	yes	04	training	3	1	star1	starling_1_70dB	birdsong	34250	wp9	3	73796.4058333	68427.9414673	5368.46436597	3151.33407382	5	1347.90353962	648.67393329	68427.9524172	69581.0822741	70626.1715534	3170.20827388
Bird_109	f	7.2	109	cs	gaze	keyboard	yes	04	training	1	2	star1	japanese_1_65dB	forward	34250	wp12	4	98674.4996068	74634.1064645	24040.3931423	5443.90128394	7	2166.62971077	1344.72156809	74634.1153613	92187.2688973	93211.9663893	5462.50721153
Bird_109	f	7.2	109	cs	gaze	keyboard	yes	04	training	2	2	star1	backjapanese_1_65dB	backward	34250	wp5	5	108436.458092	99337.8559829	9098.6021088	1035.88041618	1	33.8214934163	23.0252374604	99337.9014934	106348.411341	107383.832888	1052.58893198
Bird_109	f	7.2	109	cs	gaze	keyboard	yes	04	training	3	2	star1	starling_1_70dB	birdsong	34250	wp6	6	119923.525921	109079.304969	10844.2209525	3573.19082043	3	2360.37752507	2064.96676365	109079.315919	115311.954344	116333.52085	3588.86457099
Bird_109	f	7.2	109	cs	gaze	keyboard	yes	04	training	2	3	star1	backjapanese_1_65dB	backward	34250	wp1	7	133097.459213	120764.339061	12333.1201525	3393.27238347	3	919.06007455	624.481505278	120764.349326	128666.682749	129687.270266	3410.1523336
Bird_109	f	7.2	109	cs	gaze	keyboard	yes	04	training	1	3	star1	japanese_1_65dB	forward	34250	wp10	8	141006.172662	133928.923878	7077.24878371	3477.0952114	4	1287.79134425	822.115164177	133928.940988	136491.312626	137511.599362	3494.54455616
Bird_109	f	7.2	109	cs	gaze	keyboard	yes	04	training	3	3	star1	starling_1_70dB	birdsong	34250	wp4	9	154350.87233	141920.96125	12429.91108	3828.18825063	5	1513.9453778	855.463758911	141920.970489	149467.974632	150505.284694	3845.54965401
Bird_109	f	7.2	109	cs	gaze	keyboard	yes	04	training	1	4	star1	japanese_1_65dB	forward	34250	wp8	10	179192.346228	155008.398571	24183.9476568	3092.11292629	4	798.834657253	321.363727533	155008.408152	175062.566341	176083.252407	3109.05720705
Bird_109	f	7.2	109	cs	gaze	keyboard	yes	04	training	3	4	star1	starling_1_70dB	birdsong	34250	wp3	11	202202.611756	180077.701151	22124.9106044	1034.9835512	1	33.2904234238	23.1922233797	180077.719287	200124.746014	201150.775629	1051.80053943
Bird_109	f	7.2	109	cs	gaze	keyboard	yes	04	training	2	4	star1	backjapanese_1_65dB	backward	34250	wp11	12	240133.660598	203040.508801	37093.1517977	16005.5892379	21	8389.98536134	5583.22913818	203040.521119	223096.602042	224117.191269	16016.4320309
Bird_110	f	6.9	110	cs	gaze	keyboard	yes	04	training	2	1	star1	backjapanese_1_65dB	backward	34250	wp8	1	45755.2177969	24933.4174422	20821.8003546	18741.9324925	2	17457.2967716	17423.0704742	24933.4270234	25976.4368489	26996.8741467	18758.3094318
Bird_110	f	6.9	110	cs	gaze	keyboard	yes	04	training	3	1	star1	starling_1_70dB	birdsong	34250	wp3	2	83540.7106894	46877.7029991	36663.0076903	34269.360615	1	33854.6011124	34171.1249855	46877.8244745	48230.1856487	49254.3486488	34286.3261112
Bird_110	f	6.9	110	cs	gaze	keyboard	yes	04	training	1	1	star1	japanese_1_65dB	forward	34250	wp10	3	95912.8668814	84208.1996248	11704.6672566	9524.35291241	2	8438.10913074	8191.4154863	84208.2102326	85346.1323938	86371.8338545	9540.99538666
Bird_110	f	6.9	110	cs	gaze	keyboard	yes	04	training	2	2	star1	backjapanese_1_65dB	backward	34250	wp12	4	121693.957915	96750.3906034	24943.5673121	21881.3291258	4	19438.9724617	18958.0338365	96750.3998423	98771.6590668	99798.5506443	21895.3692887
Bird_110	f	6.9	110	cs	gaze	keyboard	yes	04	training	1	2	star1	japanese_1_65dB	forward	34250	wp4	5	132360.80286	122674.179665	9686.62319556	6799.11182649	1	5796.24808632	5656.69233733	122674.187877	124520.28092	125544.888417	6815.87748707
Bird_110	f	6.9	110	cs	gaze	keyboard	yes	04	training	3	2	star1	starling_1_70dB	birdsong	34250	wp9	6	142174.810652	133108.787566	9066.02308649	6850.94795309	1	5817.81869844	5700.39440159	133108.796805	134267.625741	135308.068158	6866.70896065
Bird_110	f	6.9	110	cs	gaze	keyboard	yes	04	training	2	3	star1	backjapanese_1_65dB	backward	34250	wp1	7	150952.739904	143027.778861	7924.96104233	4800.19347099	2	3397.46106116	3158.64484079	143027.792207	145119.614276	146137.933111	4814.77394281
Bird_110	f	6.9	110	cs	gaze	keyboard	yes	04	training	3	3	star1	starling_1_70dB	birdsong	34250	wp5	8	171721.759019	151576.308461	20145.4505574	17772.9193314	4	15952.0890692	15824.3992442	151576.317358	152910.259779	153929.169909	17792.5531806
Bird_110	f	6.9	110	cs	gaze	keyboard	yes	04	training	1	3	star1	japanese_1_65dB	forward	34250	wp2	9	187484.022732	172494.589724	14989.4330075	12638.2482629	3	10795.5356587	11021.4956737	172494.60307	173807.747531	174829.194615	12654.797663
Bird_110	f	6.9	110	cs	gaze	keyboard	yes	04	training	3	4	star1	starling_1_70dB	birdsong	34250	wp7	10	203918.812675	188145.616175	15773.1965007	12641.0370647	2	11220.2694906	11400.7429505	188145.627125	190247.560739	191264.214506	12654.5618981
Bird_110	f	6.9	110	cs	gaze	keyboard	yes	04	training	1	4	star1	japanese_1_65dB	forward	34250	wp6	11	230954.216087	204942.974991	26011.2410955	23456.4875058	7	20021.1182445	20422.1469188	204942.98423	206460.356583	207480.965658	23473.2155261
Bird_110	f	6.9	110	cs	gaze	keyboard	yes	04	training	2	4	star1	backjapanese_1_65dB	backward	34250	wp11	12	250064.091798	231899.053245	18165.0385539	13675.7807448	3	11199.7045581	11870.8812135	231899.063852	235351.503318	236371.625806	13692.4334845
Bird_111	m	7.9	111	cs	gaze	keyboard	yes	04	training	1	1	star1	japanese_1_65dB	forward	34250	wp4	1	29959.2164254	22401.5173135	7557.6991119	5307.83444579	2	4155.80915974	3852.83817901	22401.7154382	23603.7263183	24633.8268999	5325.36078198
Bird_111	m	7.9	111	cs	gaze	keyboard	yes	04	training	3	1	star1	starling_1_70dB	birdsong	34250	wp2	2	50975.0212325	30589.5896595	20385.4315731	5501.3225422	6	3629.63890666	2786.79695673	30589.6101905	44420.9800705	45456.2308676	5518.75477773
Bird_111	m	7.9	111	cs	gaze	keyboard	yes	04	training	2	1	star1	backjapanese_1_65dB	backward	34250	wp12	3	67140.5692988	51647.0516377	15493.5176611	5244.32949335	2	3571.36903139	3620.00436627	51647.0632719	60838.6755142	61879.4977556	5261.03595603
Bird_111	m	7.9	111	cs	gaze	keyboard	yes	04	training	3	2	star1	starling_1_70dB	birdsong	34250	wp9	4	90263.2782896	67851.1033047	22412.1749848	1418.43866793	2	370.24235545	206.467830256	67851.1135703	87788.6084803	88831.2429296	1431.99908841
Bird_111	m	7.9	111	cs	gaze	keyboard	yes	04	training	1	2	star1	japanese_1_65dB	forward	34250	wp7	5	103242.277414	91074.5571622	12167.7202521	4544.18249099	4	3138.3286762	2565.66755704	91074.5667434	97653.3724655	98679.4674381	4562.7463299
Bird_111	m	7.9	111	cs	gaze	keyboard	yes	04	training	2	2	star1	backjapanese_1_65dB	backward	34250	wp1	6	109110.636045	103966.994274	5143.6417714	1973.29080669	2	503.794139251	204.20051727	103967.003855	106096.176022	107116.719397	1993.88174523
Bird_111	m	7.9	111	cs	gaze	keyboard	yes	04	training	3	3	star1	starling_1_70dB	birdsong	34250	wp3	7	117051.410107	109744.540963	7306.86914394	1874.2832095	1	874.011173	737.814304797	109744.550544	114139.566015	115158.611307	1892.77245227
Bird_111	m	7.9	111	cs	gaze	keyboard	yes	04	training	2	3	star1	backjapanese_1_65dB	backward	34250	wp5	8	139067.158796	117746.50647	21320.6523264	12387.3002414	4	10747.0693628	10151.7385357	117746.516735	125507.99274	126665.958687	12401.1723918
Bird_111	m	7.9	111	cs	gaze	keyboard	yes	04	training	1	3	star1	japanese_1_65dB	forward	34250	wp10	9	147777.76295	139716.694007	8061.0689426	3893.71551209	1	2873.85753225	2723.74402973	139717.927924	142847.142522	143870.526368	3907.19962551
Bird_111	m	7.9	111	cs	gaze	keyboard	yes	04	training	3	4	star1	starling_1_70dB	birdsong	34250	wp6	10	176116.521615	148607.169719	27509.3518962	17888.8999528	11	14418.0485778	13246.1872117	148607.181353	157190.350267	158210.913488	17905.5715127
Bird_111	m	7.9	111	cs	gaze	keyboard	yes	04	training	2	4	star1	backjapanese_1_65dB	backward	34250	wp8	11	184648.094957	176752.806082	7895.28887538	5667.76062979	4	3950.03699017	3401.5522163	176752.815663	177939.101465	178959.204449	5688.7310507
Bird_111	m	7.9	111	cs	gaze	keyboard	yes	04	training	1	4	star1	japanese_1_65dB	forward	34250	wp11	12	202048.21	185495.667605	16552.5423949	7065.63607606	5	5892.90624633	6034.53015699	185495.677528	193944.468625	194965.681997	7082.49481078
Bird_112	f	7	112	cs	gaze	keyboard	yes	04	training	3	1	star1	starling_1_70dB	birdsong	34250	wp5	1	36250.6472415	25673.9137874	10576.7334542	6354.29348872	2	5053.99359841	4747.19528662	25673.9240529	28841.3233361	29879.881002	6370.13696268
Bird_112	f	7	112	cs	gaze	keyboard	yes	04	training	2	1	star1	backjapanese_1_65dB	backward	34250	wp3	2	45280.5175332	37043.2972603	8237.22027289	5919.2133731	4	4818.28851742	4608.97029223	37043.3068414	38320.7587457	39340.8918417	5939.59284178
Bird_112	f	7	112	cs	gaze	keyboard	yes	04	training	1	1	star1	japanese_1_65dB	forward	34250	wp11	3	54442.8011615	46040.4277029	8402.37345855	4948.1272597	2	3357.9031906	3104.14036128	46040.4718447	48452.3470761	49477.8083234	4964.96067275
Bird_112	f	7	112	cs	gaze	keyboard	yes	04	training	2	2	star1	backjapanese_1_65dB	backward	34250	wp4	4	66492.6136103	55209.1354988	11283.4781115	6690.11484389	1	5669.02328975	5535.52317579	55209.14508	58768.4651187	59789.2665006	6703.31494437
Bird_112	f	7	112	cs	gaze	keyboard	yes	04	training	3	2	star1	starling_1_70dB	birdsong	34250	wp8	5	77477.1253236	67230.2184983	10246.9068253	7637.23368655	4	6197.29181685	5690.17369961	67230.2318435	68787.8460937	69823.2033101	7653.88129355
Bird_112	f	7	112	cs	gaze	keyboard	yes	04	training	1	2	star1	japanese_1_65dB	forward	34250	wp1	6	99295.6622668	78107.5830772	21188.0791896	8424.09771142	7	4833.01749727	3829.8882221	78108.7293945	89832.7389593	90854.8293493	8440.79938353
Bird_112	f	7	112	cs	gaze	keyboard	yes	04	training	3	3	star1	starling_1_70dB	birdsong	34250	wp2	7	119893.897554	100063.842346	19830.055208	17549.5903712	8	14608.1627375	13486.7581531	100063.852612	101301.779495	102327.485746	17566.378616
Bird_112	f	7	112	cs	gaze	keyboard	yes	04	training	2	3	star1	backjapanese_1_65dB	backward	34250	wp10	8	130515.896513	120761.445893	9754.45061972	7303.36312391	1	6296.88626001	6163.75194106	120761.455474	122168.649282	123193.228721	7322.62091254
Bird_112	f	7	112	cs	gaze	keyboard	yes	04	training	1	3	star1	japanese_1_65dB	forward	34250	wp6	9	140379.634287	131350.002156	9029.63213137	2542.44761672	1	1533.26955021	1399.84950738	131350.031584	136780.165083	137817.27531	2562.32441671
Bird_112	f	7	112	cs	gaze	keyboard	yes	04	training	2	4	star1	backjapanese_1_65dB	backward	34250	wp7	10	148634.084907	141018.165536	7615.91937044	4146.44049655	5	2678.64174745	2002.52087155	141018.175118	143451.452264	144471.285949	4162.76473942
Bird_112	f	7	112	cs	gaze	keyboard	yes	04	training	1	4	star1	japanese_1_65dB	forward	34250	wp12	11	158532.491765	149255.451851	9277.03991442	2858.04382831	2	1639.17489789	1871.00166231	149255.463143	154637.839011	155661.715602	2870.74091792
Bird_112	f	7	112	cs	gaze	keyboard	yes	04	training	3	4	star1	starling_1_70dB	birdsong	34250	wp9	12	173968.230928	159147.933104	14820.2978235	6920.93284905	5	5411.61551356	4926.4728124	159149.065392	165955.276858	167026.016612	6942.18728293
Bird_113	f	7.1	113	cs	gaze	keyboard	yes	04	training	2	1	star1	backjapanese_1_65dB	backward	34250	wp12	1	51714.4459554	26973.7652367	24740.6807187	22586.8510687	6	19905.694738	20856.8150913	26973.7741336	28090.4864593	29109.9969135	22604.405242
Bird_113	f	7.1	113	cs	gaze	keyboard	yes	04	training	1	1	star1	japanese_1_65dB	forward	34250	wp10	2	70374.3521552	52371.8008118	18002.5513434	14799.336637	5	12353.4339453	13042.254914	52371.8117618	54524.539913	55559.7899248	14814.535882
Bird_113	f	7.1	113	cs	gaze	keyboard	yes	04	training	3	1	star1	starling_1_70dB	birdsong	34250	wp1	3	107723.770198	71010.0250412	36713.7451572	34263.7184324	7	31288.3979575	31782.9055202	71010.0370178	72411.8773658	73442.8301981	34280.9047551
Bird_113	f	7.1	113	cs	gaze	keyboard	yes	04	training	1	2	star1	japanese_1_65dB	forward	34250	wp2	4	131315.493662	108368.054211	22947.4394518	20864.0273585	4	18453.0882684	19116.5501293	108368.064134	109411.788055	110433.601425	20881.8545967
Bird_113	f	7.1	113	cs	gaze	keyboard	yes	04	training	3	2	star1	starling_1_70dB	birdsong	34250	wp7	5	155244.496099	132165.93279	23078.563309	20257.2593179	7	17609.6232457	18409.4413393	132165.941687	133939.278643	134966.197438	20278.2596526
Bird_113	f	7.1	113	cs	gaze	keyboard	yes	04	training	2	2	star1	backjapanese_1_65dB	backward	34250	wp6	6	170186.822599	156086.059249	14100.7633499	11953.4355878	4	9334.19552955	9449.73004897	156086.069515	157196.644723	158216.939469	11969.8478843
Bird_113	f	7.1	113	cs	gaze	keyboard	yes	04	training	3	3	star1	starling_1_70dB	birdsong	34250	wp4	7	194797.61407	170804.585095	23993.0289743	21800.7286522	5	18962.8477728	18958.5139794	170804.597414	171958.799705	172984.373706	21813.2034074
Bird_113	f	7.1	113	cs	gaze	keyboard	yes	04	training	2	3	star1	backjapanese_1_65dB	backward	34250	wp3	8	206171.761939	195513.756586	10658.0053532	7978.00184917	4	5680.82714715	6498.90123878	195514.347885	197156.493231	198175.59922	7996.1298694
Bird_113	f	7.1	113	cs	gaze	keyboard	yes	04	training	1	3	star1	japanese_1_65dB	forward	34250	wp8	9	216334.906251	206777.039757	9557.86649382	7072.56717293	3	5453.78119624	5690.8597165	206777.050023	208207.755523	209245.822415	7089.0455115
Bird_113	f	7.1	113	cs	gaze	keyboard	yes	04	training	2	4	star1	backjapanese_1_65dB	backward	34250	wp5	10	225745.948339	216964.799263	8781.14907636	6109.08738145	2	5074.22677803	5246.30558223	216964.809529	218607.022285	219626.451641	6119.44879213
Bird_113	f	7.1	113	cs	gaze	keyboard	yes	04	training	1	4	star1	japanese_1_65dB	forward	34250	wp11	11	234138.061691	226483.614736	7654.44695458	5186.12898656	2	3964.07759152	3376.84258938	226483.625686	227918.672165	228938.982652	5199.04345155
Bird_113	f	7.1	113	cs	gaze	keyboard	yes	04	training	3	4	star1	starling_1_70dB	birdsong	34250	wp9	12	243652.657319	234959.372526	8693.284793	6154.60059635	2	4772.35180067	5134.10498694	234959.383476	236462.189406	237482.885879	6169.73790558
Bird_114	f	6.7	114	rr	gaze	keyboard	yes	04	training	2	1	star1	backjapanese_1_65dB	backward	34250	wp7	1	65867.7189782	29492.4058785	36375.3130997	34269.2123439	4	33402.1479665	32814.8749381	29492.4158019	30520.7593643	31581.3593796	34286.3219582
Bird_114	f	6.7	114	rr	gaze	keyboard	yes	04	training	1	1	star1	japanese_1_65dB	forward	34250	wp8	2	94204.6727475	66566.3439402	27638.3288074	25066.2909014	3	23206.2057383	23929.5809734	66566.3559167	68105.6165634	69126.7136647	25077.9234955
Bird_114	f	6.7	114	rr	gaze	keyboard	yes	04	training	3	1	star1	starling_1_70dB	birdsong	34250	wp3	3	125102.390781	95096.1708765	30006.2199048	27521.7472536	10	22846.9127345	22267.7690057	95096.181142	96528.6371575	97566.6474587	27535.7067087
Bird_114	f	6.7	114	rr	gaze	keyboard	yes	04	training	2	2	star1	backjapanese_1_65dB	backward	34250	wp11	4	163221.801524	125775.980088	37445.8214367	34257.2235347	8	32287.736895	31340.1792094	125775.988984	127927.329393	128950.918973	34270.8486746
Bird_114	f	6.7	114	rr	gaze	keyboard	yes	04	training	1	2	star1	japanese_1_65dB	forward	34250	wp2	5	172885.574557	163863.381778	9022.19277907	6803.77067826	2	5639.36870891	5654.15112005	163863.390674	165047.31227	166065.092226	6820.44605925
Bird_114	f	6.7	114	rr	gaze	keyboard	yes	04	training	3	2	star1	starling_1_70dB	birdsong	34250	wp5	6	181797.000197	173695.844363	8101.15583398	4095.63980465	4	2406.30962582	1819.93141236	173695.853602	176664.067312	177684.483122	4112.48182996
Bird_114	f	6.7	114	rr	gaze	keyboard	yes	04	training	1	3	star1	japanese_1_65dB	forward	34250	wp6	7	188100.76061	182601.193817	5499.56679322	2084.15195497	2	744.239992448	443.722128999	182601.202371	184974.837051	185999.011084	2101.71359626
Bird_114	f	6.7	114	rr	gaze	keyboard	yes	04	training	3	3	star1	starling_1_70dB	birdsong	34250	wp1	8	227310.414209	188693.826838	38616.5873709	34273.6272204	10	31690.9446097	30432.0881661	188693.837103	191995.360308	193016.374942	34294.0002573
Bird_114	f	6.7	114	rr	gaze	keyboard	yes	04	training	2	3	star1	backjapanese_1_65dB	backward	34250	wp9	9	239278.863342	227979.964016	11298.8993263	5511.23429026	8	3334.24879344	2305.91891849	227979.974624	232723.845398	233750.00787	5528.81885797
Bird_114	f	6.7	114	rr	gaze	keyboard	yes	04	training	1	4	star1	japanese_1_65dB	forward	34250	wp10	10	260148.726112	239895.482536	20253.2435758	15533.271375	7	13405.0585958	12569.2631242	239895.491433	243575.205174	244595.025924	15553.6635742
Bird_114	f	6.7	114	rr	gaze	keyboard	yes	04	training	3	4	star1	starling_1_70dB	birdsong	34250	wp4	11	285874.43471	260994.630426	24879.8042836	22056.1502358	17	15909.4854489	14063.4322842	260994.641718	262784.856378	263805.399139	22068.9992992
Bird_114	f	6.7	114	rr	gaze	keyboard	yes	04	training	2	4	star1	backjapanese_1_65dB	backward	34250	wp12	12	314915.685165	286525.88496	28389.8002048	26176.5936945	12	19591.0322777	19059.841048	286525.893857	287679.835217	288722.326437	26193.3224564
Bird_115	f	7.1	115	rr	gaze	keyboard	yes	04	training	2	1	star1	backjapanese_1_65dB	backward	34250	wp11	1	40541.1939945	33573.5811623	6967.6128322	3642.51578844	1	2641.016674	2473.88166952	33573.5907435	35827.9430001	36883.8246204	3657.32591657
Bird_115	f	7.1	115	rr	gaze	keyboard	yes	04	training	3	1	star1	starling_1_70dB	birdsong	34250	wp2	2	53603.6072505	41173.6207874	12429.9864631	10217.4431083	6	8434.08071203	7603.35677071	41173.6635605	42345.1925683	43366.7735198	10236.79917
Bird_115	f	7.1	115	rr	gaze	keyboard	yes	04	training	1	1	star1	japanese_1_65dB	forward	34250	wp3	3	75198.7026382	54256.703755	20941.9988832	18327.6107381	12	15732.161873	14210.8560385	54256.7893014	55837.4116135	56858.0583988	18340.6137849
Bird_115	f	7.1	115	rr	gaze	keyboard	yes	04	training	3	2	star1	starling_1_70dB	birdsong	34250	wp7	4	103688.378561	75926.0191651	27762.359396	13740.4650027	7	12088.3772608	11455.627445	75926.0294307	88877.3665545	89931.2768445	13757.065445
Bird_115	f	7.1	115	rr	gaze	keyboard	yes	04	training	1	2	star1	japanese_1_65dB	forward	34250	wp8	5	124369.897673	104441.184482	19928.7131911	17017.4073157	7	14277.54935	14359.5859146	104441.195774	106314.788707	107338.678384	17031.1833594
Bird_115	f	7.1	115	rr	gaze	keyboard	yes	04	training	2	2	star1	backjapanese_1_65dB	backward	34250	wp4	6	135727.586854	125113.093315	10614.4935382	7591.79261373	2	6283.94376941	6356.90352286	125113.104608	127081.113348	128115.628567	7611.91927711
Bird_115	f	7.1	115	rr	gaze	keyboard	yes	04	training	1	3	star1	japanese_1_65dB	forward	34250	wp6	7	164379.442594	136354.401121	28025.0414729	24222.8927536	7	21060.1784428	20903.2528832	136354.411386	139120.637136	140142.160258	24237.2467485
Bird_115	f	7.1	115	rr	gaze	keyboard	yes	04	training	2	3	star1	backjapanese_1_65dB	backward	34250	wp10	8	177391.976162	165034.775622	12357.2005398	10183.4014739	3	8412.50284016	8005.54100884	165034.810525	166169.226784	167189.711716	10202.2278326
Bird_115	f	7.1	115	rr	gaze	keyboard	yes	04	training	3	3	star1	starling_1_70dB	birdsong	34250	wp9	9	193286.986482	178110.465331	15176.5211512	12037.3923142	2	10920.0302355	10599.3155607	178110.475939	180212.494422	181232.816474	12054.1330526
Bird_115	f	7.1	115	rr	gaze	keyboard	yes	04	training	1	4	star1	japanese_1_65dB	forward	34250	wp12	10	208819.124881	194107.889017	14711.2358643	10553.1988864	8	6515.14854957	5411.51016025	194107.925631	197216.083263	198253.145711	10565.9459785
Bird_115	f	7.1	115	rr	gaze	keyboard	yes	04	training	2	4	star1	backjapanese_1_65dB	backward	34250	wp1	11	215963.346806	209503.686706	6459.6601004	3172.29995155	2	2017.60201919	2004.49186831	209503.697656	211745.046181	212770.450713	3192.86427007
Bird_115	f	7.1	115	rr	gaze	keyboard	yes	04	training	3	4	star1	starling_1_70dB	birdsong	34250	wp5	12	230387.766255	216793.198517	13594.5677377	10382.7179926	7	7493.46631125	6491.49669177	216793.229656	218967.537209	219994.668409	10393.0249604
Bird_116	f	7.2	116	rr	gaze	keyboard	yes	04	training	3	1	star1	starling_1_70dB	birdsong	34250	wp1	1	42900.9578455	23468.728699	19432.2291465	17239.4408416	5	15115.1820152	15529.0700221	23468.7389645	24562.3218925	25647.8812562	17253.0314208
Bird_116	f	7.2	116	rr	gaze	keyboard	yes	04	training	1	1	star1	japanese_1_65dB	forward	34250	wp9	2	53202.7640371	43629.3334364	9573.43060069	6988.20794746	2	5499.15548629	5683.86547733	43629.347466	45174.1381718	46194.75724	7007.96641933
Bird_116	f	7.2	116	rr	gaze	keyboard	yes	04	training	2	1	star1	backjapanese_1_65dB	backward	34250	wp2	3	59552.8334323	54040.9554912	5511.87794108	3124.98015322	1	2123.13029869	1972.310354	54041.6456793	55389.3235404	56410.8254471	3141.97547763
Bird_116	f	7.2	116	rr	gaze	keyboard	yes	04	training	3	2	star1	starling_1_70dB	birdsong	34250	wp4	4	68313.0538272	60177.1288725	8135.92495461	5739.45384467	1	4733.02897083	4566.44830672	60178.0801481	61530.077416	62567.5586985	5745.46227889
Bird_116	f	7.2	116	rr	gaze	keyboard	yes	04	training	1	2	star1	japanese_1_65dB	forward	34250	wp10	5	75285.3484406	69170.7874919	6114.56094868	3539.85296976	1	2519.76326242	2370.57246256	69170.7970731	70687.2496913	71728.8601255	3556.45512306
Bird_116	f	7.2	116	rr	gaze	keyboard	yes	04	training	2	2	star1	backjapanese_1_65dB	backward	34250	wp3	6	82374.3785913	75983.560727	6390.81786427	3290.63041508	2	1881.45327527	1998.42492037	75983.5696238	78044.1470549	79070.7061202	3303.63483063
Bird_116	f	7.2	116	rr	gaze	keyboard	yes	04	training	3	3	star1	starling_1_70dB	birdsong	34250	wp8	7	90456.1982102	83212.1382073	7244.06000291	4726.64447478	1	3703.47852033	3553.04216541	83212.1488151	84681.3473346	85710.9237912	4745.23848953
Bird_116	f	7.2	116	rr	gaze	keyboard	yes	04	training	2	3	star1	backjapanese_1_65dB	backward	34250	wp6	8	100303.623539	91067.8341578	9235.78938073	7039.76365936	5	4937.15456378	4864.76010073	91067.8454499	92205.631209	93242.3617365	7061.22484599
Bird_116	f	7.2	116	rr	gaze	keyboard	yes	04	training	1	3	star1	japanese_1_65dB	forward	34250	wp11	9	107035.193431	101111.63629	5923.55714086	2941.54582958	1	1923.16773382	1773.50608679	101111.645187	103055.942871	104076.928078	2958.23318709
